ID,TITLE,BRAND,RATING,COUNT_OF_RATE,CURRENT_PRICE,SHIPPING_PRICE,TOTAL_PRICE,IMG_URL,ITEM_URL,MAX_RESOLUTION,DISPLAY_PORT,HDMI,DIRECT_X,MODEL,CREATED_TIME
27N-003A-00016,"CORN AMD RX560 128-Bit 4GB GDDR5 Graphic Card support DirectX12 with dual fans Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI,Play for LOL,DOTA,COD,War Thunder etc.",Corn Electronics,5.0,1,117.6,0.0,117.6,https://c1.neweggimages.com/ProductImageCompressAll300/A4RE_132137858965249741AvH9fJGdgq.jpg,https://www.newegg.com/p/27N-003A-00016,,,1 x HDMI,DirectX 12,DZ-XK-RX560-4G-01,2023-03-23 10:45:10
27N-003A-00019,"CORN AMD Chipset RX550 4GB 128Bit GDDR5 Graphic Card GPU support DirectX 12 DVI/DP/HDMI Video Graphics Card Play for LOL,DOTA2,CODOL etc.",Corn Electronics,0.0,0,147.0,0.0,147.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2208090FUCE840.jpg,https://www.newegg.com/p/27N-003A-00019,,,,,DZ-XK-RX550-4G,2023-03-23 10:45:10
27N-003A-00025,"CORN AMD RX560 128-Bit 4GB GDDR5 Graphic Card with fan DirectX12 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI,Play for LOL,DOTA,COD,War Thunder etc.",Corn Electronics,0.0,0,127.4,0.0,127.4,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES210511gMdVp.jpg,https://www.newegg.com/p/27N-003A-00025,,1 x DisplayPort,1 x HDMI,,DZ-XK-019-RX560-4G-01,2023-03-23 10:45:10
27N-003A-00034,CORN  AMD Radeon RX 6700 XT Gaming Graphics Card 12GB GDDR6 HDMI / Triple DP,Corn Electronics,0.0,0,1077.0,0.0,1077.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2208090DJ32D12.jpg,https://www.newegg.com/p/27N-003A-00034,,,,,SA PULSE RX 6700 XT 12G D6,2023-03-23 10:45:10
27N-003A-00035,"Corn Nitro+ AMD Radeon RX 6700 XT Gaming OC Video Card, 12GB GDDR6 HDMI / Triple DP",Corn Electronics,0.0,0,1156.0,0.0,1156.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES210715e9I9k.jpg,https://www.newegg.com/p/27N-003A-00035,,,,,SA RX 6700 XT 12G D6 OC,2023-03-23 10:45:10
27N-003A-00038,CORN AMD Radeon RX 6800XT X-Mars Gaming Graphics Card 16GB GDDR6 HDMI*1 / Triple DP,Corn Electronics,0.0,0,1734.0,0.0,1734.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES210715Dpp2A.jpg,https://www.newegg.com/p/27N-003A-00038,,,,,DATA RX 6800 XT 16G X-Mars,2023-03-23 10:45:10
27N-003A-00039,CORN AMD Radeon RX 6700XT X-Mars Gaming Graphics Card 12GB GDDR6 HDMI*1 / Triple DP,Corn Electronics,0.0,0,1175.0,0.0,1175.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES210715UGKn8.jpg,https://www.newegg.com/p/27N-003A-00039,,,,,DATA RX 6700 XT 12G X-Mars,2023-03-23 10:45:10
27N-003A-00042,"CORN Radeon RX 6700 XT DirectX 12 Ultimate 12G D6 12GB 192-Bit GDDR6 PCI Express 4.0 x16 Video Card, White/Blue Limited Edition GPU, ARGB Graphics Card",Corn Electronics,0.0,0,1409.0,0.0,1409.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES210715zobBj.jpg,https://www.newegg.com/p/27N-003A-00042,,,,,YES RX6700XT-12G D6-Hanayome,2023-03-23 10:45:10
27N-003A-00043,CORN Radeon RX6800 16GB D6 GDDR6 256bit gaming Graphics Cards support PCI-Express 4.0 2*DP+1*HDMI-compatible +1*Type c RGB light effect graphics card,Corn Electronics,0.0,0,1558.0,0.0,1558.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2107159hP4R.jpg,https://www.newegg.com/p/27N-003A-00043,,,,,YES RX6800-16G D6-Hanayome,2023-03-23 10:45:10
27N-003A-00045,"RX 550 Transformers 4G Graphics Card, 4GB 128-Bit GDDR5, AMD Chip, PCI Express 3.0, 1183MHz Core Frequency and 6000MHz Graphics Memory Frequency, Display Interface HDMI+DP+DVI",Corn Electronics,0.0,0,168.65,0.0,168.65,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2208080L0OW7B4.jpg,https://www.newegg.com/maxsun-rx-550-transformers-4g/p/27N-003A-00045,,,,,MX RX 550 Transformers 4G,2023-03-23 10:45:10
27N-003A-00062,"RX6700XT Dark Hound Graphics Card, 12GB 192-bit GDDR6, Support PCI Express 4.0, 2424MHz Core Frequency and 16000MHz Video Memory Frequency, 3×DisplayPort 1.4 , 1×HDMI 2.1",Corn Electronics,0.0,0,654.73,0.0,654.73,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2208080KSPYV47.jpg,https://www.newegg.com/hx-radeon-rx6700xt-dark-hound/p/27N-003A-00062,,,,,HX Radeon RX6700XT Dark Hound,2023-03-23 10:45:10
27N-003A-00068,"RX550 4G D5 Graphics Card, 4GB 128-bit GDDR5, Support PCI Express 3.0, 1071MHz Core Frequency and 6000MHz Memory Frequency, 1×HDMI , 1×DVI , 1×DP",Corn Electronics,0.0,0,156.78,0.0,156.78,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2208080KIFNO46.jpg,https://www.newegg.com/onda-rx550-4g-d5/p/27N-003A-00068,,,,,ONDA RX550 4G D5,2023-03-23 10:45:10
27N-003A-00069,"RX 5500 XT 8G D6 Graphics Card, 8GB 128-bit GDDR6, Support PCI Express 4.0, 1717MHz Core Frequency and 14000MHz Memory Frequency, 1×HDMI, 3×DisplayPort",Corn Electronics,0.0,0,281.92,0.0,281.92,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2208080K6M8PB1.jpg,https://www.newegg.com/pradeon-rx-5500-xt-8g-d6/p/27N-003A-00069,,,,,Pradeon RX 5500 XT 8G D6,2023-03-23 10:45:10
27N-003A-00089,"HanKai Starry Sky Radeon RX 6600 XT Video Card,8GB 128-bit GDDR6,PCI Express 4.0,1 x HDMI 2.1 , 3 x DisplayPort 1.4a",Corn Electronics,0.0,0,525.77,0.0,525.77,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2203220IR8SC29.jpg,https://www.newegg.com/p/27N-003A-00089,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,HanKai Radeon RX 6600 XT Starry Sky,2023-03-23 10:45:10
27N-003A-000A5,"VASTARMOR Radeon RX 6650 XT Alloy Graphics Card, 8GB 128-bit GDDR6,PCI Express 4.0, Output Interface DP 1.4a x 3,HDMI x 1",Corn Electronics,0.0,0,607.58,0.0,607.58,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES22072106129WF4.jpg,https://www.newegg.com/p/27N-003A-000A5,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI,,VASTARMOR Radeon RX 6650 XT Alloy,2023-03-23 10:45:10
27N-003A-000B4,ASRock Taichi Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 ATX Video Card RX7900XTX TC 24GO,Corn Electronics,0.0,0,1799.0,0.0,1799.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES23021002EXVI8F.jpg,https://www.newegg.com/p/27N-003A-000B4,7680 x 4320,3 x DisplayPort 2.1,1 x HDMI 2.1,,Radeon RX 7900 XTX 24GB,2023-03-23 10:45:10
27N-003A-000B6,PowerColor RED DEVIL Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 ATX Video Card,Corn Electronics,0.0,0,1756.0,0.0,1756.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES23021005HWL9E8.jpg,https://www.newegg.com/p/27N-003A-000B6,7680 x 4320,3 x DisplayPort 2.1,1 x HDMI 2.1,,Radeon RX 7900 XTX 24GB GDDR6,2023-03-23 10:45:10
27N-003A-000C2,"VASTARMOR Radeon RX 6500 XT 4G D6 Explorer Graphics Card, 4GB 64-bit GDDR6,PCI Express 4.0, Output Interface DP x 1,HDMI x 1",Corn Electronics,0.0,0,229.99,0.0,229.99,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302200FE9NX95.jpg,https://www.newegg.com/p/27N-003A-000C2,,1 x DisplayPort 1.4a,1 x HDMI 2.1,,RX 6500 XT 4G D6 Explorer,2023-03-23 10:45:10
27N-003A-000C3,ASRock Phantom Gaming Arc A770 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card A770 PGD 8GO,Corn Electronics,0.0,0,499.99,0.0,499.99,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302210IJWHQ26.jpg,https://www.newegg.com/asrock-arc-a770-a770-pgd-8go/p/27N-003A-000C3,,,,,A770 PGD 8GO,2023-03-23 10:45:10
27N-003A-000C4,ASRock Challenger Arc A750 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card A750 CLD 8GO,Corn Electronics,0.0,0,429.99,0.0,429.99,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302230DBTUK35.jpg,https://www.newegg.com/asrock-arc-a750-a750-cld-8go/p/27N-003A-000C4,,,,,A750 CLD 8GO,2023-03-23 10:45:10
27N-003A-000C6,GIGABYTE AORUS Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R79XTXAORUS E-24GD,Corn Electronics,0.0,0,1789.0,0.0,1789.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302230GAGHP50.jpg,https://www.newegg.com/p/27N-003A-000C6,7680 x 4320,2 x DisplayPort 2.1,2 x HDMI 2.1,,AORUS Radeon RX 7900 XTX,2023-03-23 10:45:10
27N-003A-000D0,ASRock Phantom Gaming Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 ATX Video Card RX7900XTX PG 24GO,Corn Electronics,0.0,0,1649.0,0.0,1649.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302230J310H9D.jpg,https://www.newegg.com/p/27N-003A-000D0,,,,,RX7900XTX PG 24GO,2023-03-23 10:45:10
27N-003A-000D1,"CORN AMD Radeon RX 5700 XT Gaming Graphics Card,8GB 256-Bit GDDR6, PCI Express 4.0 x16,  Output Interface HDMI*1, DisplayPort*3",Corn Electronics,0.0,0,236.99,0.0,236.99,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES23030106C5FG3F.jpg,https://www.newegg.com/corn-radeon-rx-5700-xt/p/27N-003A-000D1,,,,,AMD Radeon RX 5700 XT,2023-03-23 10:45:10
27N-003A-000D2,"CORN Radeon RX 5500 XT 8G D6 Graphics Card, 8GB 128-bit GDDR6, Support PCI Express 4.0, 1607 MHz Core Frequency, 1×HDMI, 3×DisplayPort",Corn Electronics,0.0,0,149.99,0.0,149.99,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES23030106YRPT29.jpg,https://www.newegg.com/corn-radeon-rx-5700-xt/p/27N-003A-000D2,,,,,Radeon RX 5500 XT,2023-03-23 10:45:10
27N-003A-000D3,"CORN Radeon RX 580 8G D5 Graphics Card, 8GB 256-bit GDDR5, Support PCI Express 3.0 × 16, 1206 MHz Core Frequency, HDMI Interface",Corn Electronics,0.0,0,89.99,0.0,89.99,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES23030107Y4W229.jpg,https://www.newegg.com/corn-radeon-rx-5700-xt/p/27N-003A-000D3,,,,,Radeon RX 580 8G,2023-03-23 10:45:10
27N-003A-000D4,"CORN Radeon RX 580 8G D5 Double Fan Graphics Card, 8GB 256-bit GDDR5, Support PCI Express 3.0, 1284 MHz Core Frequency and 7000MHz Memory Frequency, 1×HDMI, 3×DisplayPort",Corn Electronics,0.0,0,89.99,0.0,89.99,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES23030205S4VCC0.jpg,https://www.newegg.com/corn-radeon-rx-580-rx-580-8g-d5-double-fan/p/27N-003A-000D4,,3 x DisplayPort,1 x HDMI,,RX 580 8G D5 Double Fan,2023-03-23 10:45:10
27N-003U-00021,New AMD Radeon HD 5450 512MB DDR3 PCI-E x16 Video Graphics Card For Dell XF27T,,0.0,0,68.13,0.0,68.13,https://c1.neweggimages.com/ProductImageCompressAll300/A575_131954087028341215Mi650PS76Q.jpg,https://www.newegg.com/p/27N-003U-00021,,,,,400109,2023-03-23 10:45:10
27N-003U-00036,AMD Radeon HD 8570 1GB 128-Bit DDR3 Video Card PCI-e x16 DP/DVI  FOR DELL,,0.0,0,81.5,0.0,81.5,https://c1.neweggimages.com/ProductImageCompressAll300/A575_132141141222175984vgolCYagnS.jpg,https://www.newegg.com/p/27N-003U-00036,,,,,40188,2023-03-23 10:45:10
27N-003U-00045,FOR Dell ATI Radeon HD 2400 Pro 256MB Low Profile Video Card YP477 XX347,,0.0,0,49.72,0.0,49.72,https://c1.neweggimages.com/ProductImageCompressAll300/A575_132144184812455816V4QX9uOeeU.jpg,https://www.newegg.com/p/27N-003U-00045,,,,,40215,2023-03-23 10:45:10
27N-0042-00010,"Yeston Radeon RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition, 4G/128bit/GDDR5 PCI-Express 3.0x8 ,DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)",yeston,5.0,1,128.99,49.99,178.98,https://c1.neweggimages.com/ProductImageCompressAll300/AP5VS210222dK9yL.jpg,https://www.newegg.com/yeston-rx550-4g-d5/p/27N-0042-00010,4096 x 2160 (DisplayPort),1 x DisplayPort,,,RX550-4G-D5-TD,2023-03-23 10:45:10
27N-0042-00018,"Yeston AMD Radeon RX 560d 4G D5 Gaming Graphics Card Video Card GPU GA Fan Edition, 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12,DVI-D HDMI DP Desktop Graphics Card (RX560D-4G D5 GA)",yeston,0.0,0,260.0,49.99,309.99,https://c1.neweggimages.com/ProductImageCompressAll300/ASTXS210223XC6L0.jpg,https://www.newegg.com/yeston-rx560d-4g-d5-ga/p/27N-0042-00018,,1 x DisplayPort,1 x HDMI,,RX 560 4G-GA,2023-03-23 10:45:10
27N-0042-00027,"Yeston Nvidia GeForce GT 1030 Graphics Card(FAST SHIPPING), 4GB 64-Bit GDDR4 PCI Express 3.0 x 4, HDMI/DVI-D Dual Output Ports, DirectX 12, GPU Boost 3.0, OpenGL 4.6, Desktop GPU, Computer Video Card",yeston,3.0,1,159.9,0.0,159.9,https://c1.neweggimages.com/ProductImageCompressAll300/ASJ7S2103018cHqQ.jpg,https://www.newegg.com/yeston-geforce-gt-1030-gt1030-4g/p/27N-0042-00027,4096 x 2160,,1 x HDMI,,GT1030-4GD4-TD,2023-03-23 10:45:10
27N-0042-00041,"Yeston Nvidia GeForce GTX 1050 Ti Graphics Card  4GB 128-Bit GDDR5 PCI Express 3.0 x16 video cards DVI-D/HDMI/DP Tri-Ports, G-Sync, GPU Boost, DirectX 12, Gaming GPU, Desktop Video Card",yeston,4.7,3,169.99,0.0,169.99,https://c1.neweggimages.com/ProductImageCompressAll300/ASJ7S2103052sKcy.jpg,https://www.newegg.com/yeston-geforce-gtx-1050-ti-gtx1050ti-4g/p/27N-0042-00041,7680 x 4320,1 x DisplayPort,,,gtx1050ti 4g d5 td,2023-03-23 10:45:10
27N-0042-00062,"Yeston AMD Video Card Radeon RX550 4G D5 LP Gaming Graphics Card GPU, 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12,DVI+HDMI+VGA Desktop Graphics Card (HTPC ITX is compatible)",yeston,4.0,3,119.99,0.0,119.99,https://c1.neweggimages.com/ProductImageCompressAll300/ATMXS210407YQ6pF.jpg,https://www.newegg.com/yeston-rx550-4g-lp/p/27N-0042-00062,4096 x 2160,,1 x HDMI,,YT-RX550 4G D5 LP,2023-03-23 10:45:10
27N-0042-00069,"Yeston AMD Radeon RX 560d 4G D5 Gaming Graphics Card Video Card GPU GA Fan Edition, 1200 MHz, 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12,DVI-D HDMI DP Desktop Graphics Card",yeston,0.0,0,329.0,49.99,378.99,https://c1.neweggimages.com/ProductImageCompressAll300/AMHYS210512V9Su0.jpg,https://www.newegg.com/p/27N-0042-00069,,1 x DisplayPort,1 x HDMI,,Q-36,2023-03-23 10:45:10
27N-0042-00082,"Yeston AMD Radeon RX 550 Graphics Card(FAST SHIPPING within 7-9 DAYS), 4GB 128-Bit GDDR5 PCI Express 3.0 x 8, VGA/HDMI/DVI-D Tri-ports, DirectX 12, OpenGL 4.5, Low Profile GPU, Desktop Video Card",yeston,0.0,0,167.78,49.99,217.77,https://c1.neweggimages.com/ProductImageCompressAll300/APNMS210527l8Ay8.jpg,https://www.newegg.com/yeston-radeon-rx-550-rx-550-gaming-graphics-card/p/27N-0042-00082,,,1 x HDMI,,YT-550-4g-purple,2023-03-23 10:45:10
27N-0042-00086,Yeston Radeon RX 550 4GB GDDR5 1183MHz 512processors video cards PCIExpress 3.0 DirectX12 Single Slot VGA+HDMI+DVI-D graphics card of Desktop,yeston,0.0,0,129.99,0.0,129.99,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES210527dIJ2c.jpg,https://www.newegg.com/yeston-rx550-4g-d5-lp-xl2/p/27N-0042-00086,4096 x 2160,,1 x HDMI,,RX550-4G D5 LP XL2,2023-03-23 10:45:10
27N-0042-00091,"Yeston AMD Radeon RX 560d 4G D5 Gaming Graphics Card Video Card GPU GA Fan Edition, 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12,DVI-D HDMI DP Desktop Graphics Card (RX560D-4G D5 GA)",yeston,0.0,0,239.99,0.0,239.99,https://c1.neweggimages.com/ProductImageCompressAll300/AT8UD210602HAHEI.jpg,https://www.newegg.com/p/27N-0042-00091,,,,,YT-560d-4g-d5-ta-A1,2023-03-23 10:45:10
27N-0042-00092,"Yeston AMD Radeon RX 550 Graphics Card(FAST SHIPPING within 7-9 DAYS), 4GB 128-Bit GDDR5 PCI Express 3.0 x 8, VGA/HDMI/DVI-D Tri-ports, DirectX 12, OpenGL 4.5, Low Profile GPU, Desktop Video Card",yeston,0.0,0,259.99,0.0,259.99,https://c1.neweggimages.com/ProductImageCompressAll300/AT8UD210602I8H6V.jpg,https://www.newegg.com/p/27N-0042-00092,,,,,YT-550-4g-d5-lp-a3,2023-03-23 10:45:10
27N-0042-00096,Yeston R7 350-4G 6HDMI 6 Screen Graphics Card Support Split Screen 4GB Memory/GDDR5/128Bit 4500MHz VGA+HDMI+DVI-D Graphics Card,yeston,5.0,1,199.99,0.0,199.99,https://c1.neweggimages.com/ProductImageCompressAll300/AT8UD2106029QLNN.jpg,https://www.newegg.com/p/27N-0042-00096,,,,,YT-R7 350-4G 6HDMI-oc1,2023-03-23 10:45:10
27N-0042-00097,"Yeston AMD Radeon RX 550 Graphics Card, 2GB 128-Bit GDDR5 PCI Express 3.0 x 8, VGA/HDMI/DVI-D Tri-ports, DirectX 12, OpenGL 4.5, Low Profile GPU, Desktop Video Card",yeston,0.0,0,149.99,0.0,149.99,https://c1.neweggimages.com/ProductImageCompressAll300/AT8US21062523ahU.jpg,https://www.newegg.com/p/27N-0042-00097,,,,,550-2g-d5-lp-yt,2023-03-23 10:45:10
27N-0042-000C4,Yeston R7 350 4G D5 4MINIDP 4-screen Graphics Card Support Split Screen 4G/128bit/GDDR5 700/4500MHz with 4 MiniDP Ports,yeston,0.0,0,259.98,0.0,259.98,https://c1.neweggimages.com/ProductImageCompressAll300/ABXXD210709SDEHJ.jpg,https://www.newegg.com/p/27N-0042-000C4,,,,,R7 350-4G 4minidp-yt-002,2023-03-23 10:45:10
27N-0042-000C5,Yeston R7 350 2G D5 4MINIDP 4-screen Graphics Card Support Split Screen 750/4000MHz 2G/128bit/GDDR5 with 4 Mini DP Ports,yeston,0.0,0,259.98,0.0,259.98,https://c1.neweggimages.com/ProductImageCompressAll300/ABXXD210709SDEHJ.jpg,https://www.newegg.com/p/27N-0042-000C5,,,,,R7 350-2G 4minidp-yt-002,2023-03-23 10:45:10
27N-0042-000C6,Yeston R7 350 2G D5 4MINIDP 4-screen Graphics Card Support Split Screen 750/4000MHz 2G/128bit/GDDR5 with 4 Mini DP Ports,yeston,0.0,0,259.97,0.0,259.97,https://c1.neweggimages.com/ProductImageCompressAll300/ABXXD210709SDEHJ.jpg,https://www.newegg.com/p/27N-0042-000C6,,,,,R7 350-2G 4minidp-yt-003,2023-03-23 10:45:10
27N-0042-000C8,Yeston Radeon RX 6800 XT 16GB D6 GDDR6 256bit 7nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible  RGB light effect Fragrant graphics card,yeston,4.1,14,629.0,0.0,629.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES210929t91WJ.jpg,https://www.newegg.com/yeston-radeon-rx-6800-xt-rx6800xt/p/27N-0042-000C8,7680 x 4320,3 x DisplayPort,1 x HDMI,,RX6800XT-16G D6,2023-03-23 10:45:10
27N-0042-000D0,Yeston Radeon R7 350-2G 6HDMI 2GB 128bit GDDR5 800MHz 512processors PCIExpress 3.0*16 video cards 6 Screen Graphics Card DirectX12 6*HDMI compatible graphics card of Desktop,yeston,0.0,0,169.0,0.0,169.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES211009nSB6q.jpg,https://www.newegg.com/yeston-radeon-rx-550-rx550-4g-d5-4hdmi-gb/p/27N-0042-000D0,4096 x 2160,,6 x HDMI,DirectX 12,Yeston R7 350-2G 6HDMI  GA,2023-03-23 10:45:10
27N-0042-000D3,Yeston Radeon R7 350-4G 6miniDP 4GB 128bit GDDR5 700MHz 512processors PCIExpress 3.0*16 video cards 6 Screen Graphics Card DirectX12 6*Mini Displayport graphics card of Desktop,yeston,0.0,0,198.99,0.0,198.99,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES211021F10E6.jpg,https://www.newegg.com/yeston-r7-350-4g-d5-6minidp-ga/p/27N-0042-000D3,,6 x Mini DisplayPort,,DirectX 12,Yeston R7 350-4G D5 6MINIDP GA,2023-03-23 10:45:10
27N-0042-000D4,Yeston Radeon R7 350-2G 6miniDP 2GB 128bit GDDR5 750MHz 512processors PCIExpress 3.0*16 video cards 6 Screen Graphics Card DirectX12 6*Mini Displayport graphics card of Desktop,yeston,0.0,0,149.0,0.0,149.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES211021F10E6.jpg,https://www.newegg.com/yeston-r7-350-2g-d5-6minidp-ga/p/27N-0042-000D4,4096 x 2160 (DisplayPort),6 x Mini DisplayPort,,DirectX 12,Yeston R7 350-2G D5 6MINIDP GA,2023-03-23 10:45:10
27N-0042-000E7,Yeston Radeon RX 6700 XT 12GB D6 GDDR6 192bit 7nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible   RGB light effect Fragrant graphics card,yeston,5.0,1,489.0,0.0,489.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES211216FkOEB.jpg,https://www.newegg.com/yeston-radeon-rx-6700-xt-rx6700xt12gd6-ya/p/27N-0042-000E7,7680 x 4320,3 x DisplayPort,1 x HDMI,DirectX 12,Yeston RX6700XT-12G D6 LA,2023-03-23 10:45:10
27N-0042-000F3,Yeston Radeon RX 6600 8GB D6 GDDR6 128bit 7nm Desktop computer PC Video Graphics Cards support PCI-Express 4.0 video cards 3*DP+1*HDMI-compatible  graphics card,yeston,5.0,2,279.0,0.0,279.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES220127BerEM.jpg,https://www.newegg.com/yeston-radeon-rx-6600-xt-rx6600xt-8g-d6-ga/p/27N-0042-000F3,,3 x DisplayPort 1.4,1 x HDMI 2.1,DirectX 12,Yeston RX6600-8G D6 GB,2023-03-23 10:45:10
27N-0042-000G3,Yeston Radeon RX 6500 XT 4GB D6 GDDR6 6nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 1*DP+1*HDMI-compatible  graphics card,yeston,0.0,0,199.0,0.0,199.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES220303uIhIi.jpg,https://www.newegg.com/yeston-radeon-rx-6600-rx6600-8g-d6-gb/p/27N-0042-000G3,,1 x DisplayPort 1.4a,1 x HDMI 2.1,DirectX 12,Yeston RX6500XT-4G D6 GA,2023-03-23 10:45:10
27N-0042-000G4,Yeston Radeon RX 6500 XT 4GB D6 GDDR6 6nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 1*DP+1*HDMI-compatible  graphics card,yeston,5.0,1,219.0,0.0,219.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES2204138WsWv.jpg,https://www.newegg.com/yeston-radeon-rx-6500-xt-rx6500xt-4g-d6-ga/p/27N-0042-000G4,7680 x 4320,1 x DisplayPort 1.4a,1 x HDMI 2.1,,RX6500XT-4G D6 MA,2023-03-23 10:45:10
27N-0042-000G6,Yeston Radeon RX 6750 XT 12GB D6 GDDR6 192bit 7nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible   RGB light effect Fragrant graphics card,yeston,5.0,1,519.0,0.0,519.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES2211210DOEQY35.jpg,https://www.newegg.com/yeston-radeon-rx-6700-xt-rx6700xt12gd6-ya/p/27N-0042-000G6,,3 x DisplayPort 1.4,1 x HDMI 2.1,DirectX 12,RX6750XT-12G D6,2023-03-23 10:45:10
27N-0042-000G7,Yeston Radeon RX 7900 XT 20GD6 GDDR6 320bit 5nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible RGB light effect Fragrant graphics card,yeston,5.0,1,1029.0,0.0,1029.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES2302070KQ1K8A4.jpg,https://www.newegg.com/yeston-rx7900xt-20gd6-sugar-ya/p/27N-0042-000G7,,,,,RX7900XT-20GD6 sugar YA,2023-03-23 10:45:10
27N-0042-000G9,Yeston Radeon RX 6650 XT 8GB D6 GDDR6 128bit 7nm Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible graphics card,yeston,0.0,0,379.0,0.0,379.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES2302230KKIS902.jpg,https://www.newegg.com/yeston-radeon-rx-6650-xt-rx6650xt-8g-d6-pa/p/27N-0042-000G9,,3 x DisplayPort,1 x HDMI,DirectX 12,RX6650XT-8G D6 PA,2023-03-23 10:45:10
27N-0042-000H0,Yeston Radeon RX 7900 XTX 24GD6 GDDR6 384bit 5nm video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible RGB light effect Fragrant graphics card,yeston,0.0,0,1249.0,0.0,1249.0,https://c1.neweggimages.com/ProductImageCompressAll300/AZUES2302230KD3O3A4.jpg,https://www.newegg.com/yeston-rx7900xt-20gd6-sugar-ya/p/27N-0042-000H0,,,,,RX7900XTX-24GD6 sugar YA,2023-03-23 10:45:10
27N-004D-00001,GIGABYTE AORUS GeForce GTX 1080 Ti DirectX 12 GV-N108TAORUS X-11GD 11GB 352-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Xtreme Edition Video Card,,0.0,0,749.0,0.0,749.0,https://c1.neweggimages.com/ProductImageCompressAll300/AFA4_131981145381997172XBcjNxnPnv.jpg,https://www.newegg.com/p/27N-004D-00001,,,,,GV-N108TAORUS,2023-03-23 10:45:10
